板橋區,新北市,011C71,私立光華高商進修學校_私立光華高商進修學校校本部,私立光華高商進修學校,duplicate data,121.4522171,高中職,新北市板橋區南雅南路二段40號,24.99674034,私立光華高商進修學校校本部
﻿伸港鄉,彰化縣,74635,縣立新港國小_校本部校區,縣立新港國小,duplicate data,120.485054,國小,彰化縣伸港鄉和平路60號,24.14876175,校本部校區
﻿伸港鄉,彰化縣,74638,縣立大同國小_校本部校區,縣立大同國小,duplicate data,120.4919052,國小,彰化縣伸港鄉大同村彰新路七段724號,24.15997887,校本部校區
﻿鹿港鎮,彰化縣,74643,縣立新興國小_校本部校區,縣立新興國小,duplicate data,120.4570541,國小,彰化縣鹿港鎮詔安里某旦巷85號,24.07256508,校本部校區
﻿鹿港鎮,彰化縣,74646,縣立東興國小_校本部校區,縣立東興國小,duplicate data,120.4753799,國小,彰化縣鹿港鎮東崎里東崎7巷52號,24.05763817,校本部校區
﻿福興鄉,彰化縣,74653,縣立育新國小_校本部校區,縣立育新國小,duplicate data,120.4130707,國小,彰化縣福興鄉二港村福正路4號,24.0413723,校本部校區
﻿埔鹽鄉,彰化縣,74670,縣立永樂國小_校本部校區,縣立永樂國小,duplicate data,120.4314499,國小,彰化縣埔鹽鄉永樂村永樂路600號,24.0003624,校本部校區
﻿埔心鄉,彰化縣,74674,縣立太平國小_校本部校區,縣立太平國小,duplicate data,120.5529556,國小,彰化縣埔心鄉太平村太平路289號,23.93786812,校本部校區
﻿員林市,彰化縣,74681,縣立育英國小_校本部校區,縣立育英國小,duplicate data,120.5741119,國小,彰化縣員林市黎明里光明街31號,23.95271111,校本部校區
﻿永靖鄉,彰化縣,74694,縣立福德國小_校本部校區,縣立福德國小,duplicate data,120.5414124,國小,彰化縣永靖鄉永南村福德巷36號,23.91478539,校本部校區
﻿永靖鄉,彰化縣,74696,縣立福興國小_校本部校區,縣立福興國小,duplicate data,120.5226288,國小,彰化縣永靖鄉福興村永福路二段160號,23.91992378,校本部校區
﻿社頭鄉,彰化縣,74707,縣立清水國小_校本部校區,縣立清水國小,duplicate data,120.6100235,國小,彰化縣社頭鄉山腳路一段486號,23.88949585,校本部校區
﻿田尾鄉,彰化縣,74719,縣立陸豐國小_校本部校區,縣立陸豐國小,duplicate data,120.505043,國小,彰化縣田尾鄉陸豐村民生路三段200號,23.91734505,校本部校區
﻿埤頭鄉,彰化縣,74725,縣立中和國小_校本部校區,縣立中和國小,duplicate data,120.4603424,國小,彰化縣埤頭鄉中和村溪林路284號,23.84738731,校本部校區
﻿埤頭鄉,彰化縣,74726,縣立大湖國小_校本部校區,縣立大湖國小,duplicate data,120.4527512,國小,彰化縣埤頭鄉大湖村大湖路260號,23.86591339,校本部校區
﻿溪州鄉,彰化縣,74732,縣立成功國小_校本部校區,縣立成功國小,duplicate data,120.5448227,國小,彰化縣溪州鄉成功村登山路二段365號,23.82606316,校本部校區
﻿二林鎮,彰化縣,74738,縣立中正國小_校本部校區,縣立中正國小,duplicate data,120.3707504,國小,彰化縣二林鎮南光里建興街80號,23.89761925,校本部校區
﻿二林鎮,彰化縣,74741,縣立廣興國小_校本部校區,縣立廣興國小,duplicate data,120.3627701,國小,彰化縣二林鎮廣興里廣興巷2之1號,23.87584877,校本部校區
﻿二林鎮,彰化縣,74743,縣立新生國小_校本部校區,縣立新生國小,duplicate data,120.3948822,國小,彰化縣二林鎮趙甲里鎮平巷59號,23.93752289,校本部校區
﻿二林鎮,彰化縣,74744,縣立中興國小_校本部校區,縣立中興國小,duplicate data,120.442688,國小,彰化縣二林鎮華菕里光復路73號,23.94785309,校本部校區
